#Row	GivenPot	Error
1015	1100	5.79803e-11
1016	1100	1.47338e-10
1017	1100	6.91216e-11
1018	1100	1.41881e-10
1019	1100	2.07137e-10
1020	1100	2.03272e-10
1021	1100	2.50111e-11
1022	1100	2.86491e-11
1023	1100	1.221e-10
1024	1100	1.2551e-10
1025	1100	1.52113e-10
1026	1100	1.04137e-10
1027	1100	1.50067e-10
1028	1100	1.26647e-10
1029	1100	1.07093e-10
1030	1100	1.10276e-10
1031	1100	1.01863e-10
1032	1100	1.49157e-10
1033	1100	7.84439e-11
1034	1100	1.57115e-10
1035	1100	1.22782e-10
1036	1100	2.72848e-12
1037	1100	4.41105e-11
1038	1100	1.31422e-10
1039	1100	3.84262e-11
1040	1100	9.32232e-12
1041	1100	1.33468e-10
1042	1100	2.20552e-10
1043	1100	1.63254e-10
1044	1100	1.2983e-10
1045	1100	8.32188e-11
1046	1100	5.09317e-11
1047	1100	3.43334e-11
1048	1100	3.20597e-11
1049	1100	2.27374e-12
1050	1100	2.11458e-11
1051	1100	1.05274e-10
1052	1100	1.50749e-10
1053	1100	1.58025e-10
1054	1100	4.09273e-11
1055	1100	4.88853e-11
1056	1100	2.91038e-11
1057	1100	5.50244e-11
1058	1100	1.25056e-11
1059	1100	4.502e-11
1060	1100	8.6402e-12
1061	-1100	2.27374e-12
1062	-1100	7.86713e-11
1063	-1100	7.61702e-11
1064	-1100	1.15051e-10
1065	-1100	7.18501e-11
1066	-1100	1.57797e-10
1067	-1100	1.4802e-10
1068	-1100	8.86757e-11
1069	-1100	1.77351e-11
1070	-1100	1.06866e-10
1071	-1100	5.54792e-11
1072	-1100	6.82121e-13
1073	-1100	9.91349e-11
1074	-1100	1.4893e-10
1075	-1100	1.2119e-10
1076	-1100	1.02773e-10
1077	-1100	1.24146e-10
1078	-1100	4.63842e-11
1079	-1100	2.47837e-11
1080	-1100	2.84217e-11
1081	-1100	1.10958e-10
1082	-1100	7.27596e-12
1083	-1100	1.22782e-11
1084	-1100	6.36646e-12
1085	-1100	2.00089e-11
1086	-1100	1.36879e-10
1087	-1100	5.13865e-11
1088	-1100	7.27596e-12
1089	-1100	6.68479e-11
1090	-1100	5.02496e-11
1091	-1100	4.77485e-12
1092	-1100	5.61613e-11
1093	-1100	2.29647e-11
1094	-1100	2.20552e-11
1095	-1100	4.97948e-11
1096	-1100	1.11868e-10
1097	-1100	6.36646e-12
1098	-1100	5.91172e-11
1099	-1100	2.13731e-11
1100	-1100	1.06866e-11
1101	-1100	1.19599e-10
1102	-1100	2.31921e-11
1103	-1100	9.91349e-11
1104	-1100	1.40972e-10
1105	-1100	1.03455e-10
1106	-1100	5.00222e-11
1107	-1100	1.59162e-10
1108	-1100	4.502e-11
1109	-1100	1.79625e-11
1110	-1100	2.251e-11
1111	-1100	8.54925e-11
1112	-1100	1.25965e-10
1113	-1100	7.18501e-11
1114	-1100	1.00499e-10
1115	-1100	1.90084e-10
1116	-1100	1.65301e-10
1117	-1100	2.00089e-10
1118	-1100	1.7485e-10
1119	-1100	1.39153e-10
1120	-1100	9.29958e-11
1121	-1100	3.29692e-11
